utc_timestamp,DEF0_temperature,DEF0_radiation_direct_horizontal,DEF0_radiation_diffuse_horizontal
2012-01-01 00:00:00+00:00,3.45,0.0,0.0
2012-01-01 01:00:00+00:00,3.98,0.0,0.0
2012-01-01 02:00:00+00:00,4.59,0.0,0.0
2012-01-01 03:00:00+00:00,5.29,0.0,0.0
2012-01-01 04:00:00+00:00,5.91,0.0,0.0
2012-01-01 05:00:00+00:00,6.62,0.0,0.0
2012-01-01 06:00:00+00:00,7.24,0.0,0.0
2012-01-01 07:00:00+00:00,7.54,0.001,0.129
2012-01-01 08:00:00+00:00,7.84,0.1022,9.0278
2012-01-01 09:00:00+00:00,8.18,0.4352,27.2448
2012-01-01 10:00:00+00:00,8.55,1.0317,46.9483
2012-01-01 11:00:00+00:00,8.84,1.3395,53.9505
2012-01-01 12:00:00+00:00,8.95,1.3007,49.6393
2012-01-01 13:00:00+00:00,8.85,1.0971,37.3729
2012-01-01 14:00:00+00:00,8.55,0.3963,13.7137
2012-01-01 15:00:00+00:00,8.47,0.0,0.0
2012-01-01 16:00:00+00:00,8.54,0.0,0.0
2012-01-01 17:00:00+00:00,8.71,0.0,0.0
2012-01-01 18:00:00+00:00,8.84,0.0,0.0
2012-01-01 19:00:00+00:00,8.94,0.0,0.0
2012-01-01 20:00:00+00:00,8.97,0.0,0.0
2012-01-01 21:00:00+00:00,9.0,0.0,0.0
2012-01-01 22:00:00+00:00,9.13,0.0,0.0
2012-01-01 23:00:00+00:00,9.35,0.0,0.0
2012-01-02 00:00:00+00:00,9.62,0.0,0.0
2012-01-02 01:00:00+00:00,9.58,0.0,0.0
2012-01-02 02:00:00+00:00,9.07,0.0,0.0
2012-01-02 03:00:00+00:00,8.16,0.0,0.0
2012-01-02 04:00:00+00:00,7.46,0.0,0.0
2012-01-02 05:00:00+00:00,7.11,0.0,0.0
2012-01-02 06:00:00+00:00,6.96,0.0,0.0
2012-01-02 07:00:00+00:00,6.92,0.0042,0.3658
2012-01-02 08:00:00+00:00,6.84,0.1903,11.6897
2012-01-02 09:00:00+00:00,6.9,1.8297,46.7303
2012-01-02 10:00:00+00:00,7.09,9.2073,90.5927
2012-01-02 11:00:00+00:00,7.18,9.4759,93.8441
2012-01-02 12:00:00+00:00,7.0,6.8461,80.2939
2012-01-02 13:00:00+00:00,6.63,2.6233,47.8567
2012-01-02 14:00:00+00:00,6.1,0.4089,13.2211
2012-01-02 15:00:00+00:00,5.65,0.0,0.0
2012-01-02 16:00:00+00:00,5.39,0.0,0.0
2012-01-02 17:00:00+00:00,5.06,0.0,0.0
2012-01-02 18:00:00+00:00,4.71,0.0,0.0
2012-01-02 19:00:00+00:00,4.22,0.0,0.0
2012-01-02 20:00:00+00:00,3.84,0.0,0.0
2012-01-02 21:00:00+00:00,3.51,0.0,0.0
2012-01-02 22:00:00+00:00,3.11,0.0,0.0
2012-01-02 23:00:00+00:00,2.8,0.0,0.0
2012-01-03 00:00:00+00:00,2.54,0.0,0.0
2012-01-03 01:00:00+00:00,2.35,0.0,0.0
2012-01-03 02:00:00+00:00,2.17,0.0,0.0
2012-01-03 03:00:00+00:00,2.22,0.0,0.0
2012-01-03 04:00:00+00:00,2.43,0.0,0.0
2012-01-03 05:00:00+00:00,2.74,0.0,0.0
2012-01-03 06:00:00+00:00,3.08,0.0,0.0
2012-01-03 07:00:00+00:00,3.47,0.0051,0.4949
2012-01-03 08:00:00+00:00,3.95,0.1537,12.0763
2012-01-03 09:00:00+00:00,4.43,0.4037,27.8363
2012-01-03 10:00:00+00:00,4.63,0.4868,34.9432
2012-01-03 11:00:00+00:00,4.32,0.3568,30.4532
2012-01-03 12:00:00+00:00,3.92,0.2387,23.3113
2012-01-03 13:00:00+00:00,4.7,0.0967,11.5933
2012-01-03 14:00:00+00:00,6.38,0.0187,2.7113
2012-01-03 15:00:00+00:00,7.67,0.0,0.0
2012-01-03 16:00:00+00:00,8.23,0.0,0.0
2012-01-03 17:00:00+00:00,8.38,0.0,0.0
2012-01-03 18:00:00+00:00,7.95,0.0,0.0
2012-01-03 19:00:00+00:00,6.77,0.0,0.0
2012-01-03 20:00:00+00:00,5.6,0.0,0.0
2012-01-03 21:00:00+00:00,5.17,0.0,0.0
2012-01-03 22:00:00+00:00,5.05,0.0,0.0
2012-01-03 23:00:00+00:00,4.96,0.0,0.0
2012-01-04 00:00:00+00:00,4.93,0.0,0.0
2012-01-04 01:00:00+00:00,4.91,0.0,0.0
2012-01-04 02:00:00+00:00,4.86,0.0,0.0
2012-01-04 03:00:00+00:00,4.73,0.0,0.0
2012-01-04 04:00:00+00:00,4.63,0.0,0.0
2012-01-04 05:00:00+00:00,4.56,0.0,0.0
2012-01-04 06:00:00+00:00,4.47,0.0,0.0
2012-01-04 07:00:00+00:00,4.44,0.0194,0.8206
2012-01-04 08:00:00+00:00,4.57,1.4763,26.0837
2012-01-04 09:00:00+00:00,4.94,10.9398,72.0902
2012-01-04 10:00:00+00:00,5.39,22.9474,99.4426
2012-01-04 11:00:00+00:00,5.7,23.7964,104.6036
2012-01-04 12:00:00+00:00,5.8,19.0979,92.1621
2012-01-04 13:00:00+00:00,5.63,12.9956,65.6544
2012-01-04 14:00:00+00:00,5.08,2.0618,20.5082
2012-01-04 15:00:00+00:00,4.72,0.0003,0.0097
2012-01-04 16:00:00+00:00,4.82,0.0,0.0
2012-01-04 17:00:00+00:00,4.81,0.0,0.0
2012-01-04 18:00:00+00:00,4.62,0.0,0.0
2012-01-04 19:00:00+00:00,4.6,0.0,0.0
2012-01-04 20:00:00+00:00,4.63,0.0,0.0
2012-01-04 21:00:00+00:00,4.4,0.0,0.0
2012-01-04 22:00:00+00:00,4.13,0.0,0.0
2012-01-04 23:00:00+00:00,4.03,0.0,0.0
2012-01-05 00:00:00+00:00,4.18,0.0,0.0
2012-01-05 01:00:00+00:00,4.38,0.0,0.0
2012-01-05 02:00:00+00:00,4.46,0.0,0.0
2012-01-05 03:00:00+00:00,5.01,0.0,0.0
2012-01-05 04:00:00+00:00,5.91,0.0,0.0
2012-01-05 05:00:00+00:00,6.41,0.0,0.0
2012-01-05 06:00:00+00:00,6.32,0.0,0.0
2012-01-05 07:00:00+00:00,6.06,0.0074,0.5926
2012-01-05 08:00:00+00:00,5.89,0.5161,20.4339
2012-01-05 09:00:00+00:00,5.93,1.9749,51.4451
2012-01-05 10:00:00+00:00,5.72,1.8225,58.6775
2012-01-05 11:00:00+00:00,5.34,1.0248,47.4252
2012-01-05 12:00:00+00:00,5.42,1.3361,50.4739
2012-01-05 13:00:00+00:00,5.42,1.3629,42.0671
2012-01-05 14:00:00+00:00,4.9,0.1256,8.4544
2012-01-05 15:00:00+00:00,4.4,0.0,0.0
2012-01-05 16:00:00+00:00,4.07,0.0,0.0
2012-01-05 17:00:00+00:00,3.75,0.0,0.0
2012-01-05 18:00:00+00:00,3.55,0.0,0.0
2012-01-05 19:00:00+00:00,3.41,0.0,0.0
2012-01-05 20:00:00+00:00,3.27,0.0,0.0
2012-01-05 21:00:00+00:00,3.16,0.0,0.0
2012-01-05 22:00:00+00:00,3.02,0.0,0.0
2012-01-05 23:00:00+00:00,2.89,0.0,0.0
2012-01-06 00:00:00+00:00,2.77,0.0,0.0
2012-01-06 01:00:00+00:00,2.52,0.0,0.0
2012-01-06 02:00:00+00:00,1.89,0.0,0.0
2012-01-06 03:00:00+00:00,1.18,0.0,0.0
2012-01-06 04:00:00+00:00,0.63,0.0,0.0
2012-01-06 05:00:00+00:00,0.19,0.0,0.0
2012-01-06 06:00:00+00:00,-0.16,0.0,0.0
2012-01-06 07:00:00+00:00,-0.48,0.3968,2.2532
2012-01-06 08:00:00+00:00,0.04,24.2292,36.0008
2012-01-06 09:00:00+00:00,1.08,88.8938,53.4462
2012-01-06 10:00:00+00:00,2.08,136.5681,58.6319
2012-01-06 11:00:00+00:00,2.91,150.9396,59.2704
2012-01-06 12:00:00+00:00,3.33,126.67,56.99
2012-01-06 13:00:00+00:00,3.11,70.0008,49.6592
2012-01-06 14:00:00+00:00,1.45,11.9647,23.7953
2012-01-06 15:00:00+00:00,0.34,0.0026,0.0274
2012-01-06 16:00:00+00:00,1.0,0.0,0.0
2012-01-06 17:00:00+00:00,1.94,0.0,0.0
2012-01-06 18:00:00+00:00,2.33,0.0,0.0
2012-01-06 19:00:00+00:00,2.81,0.0,0.0
2012-01-06 20:00:00+00:00,3.08,0.0,0.0
2012-01-06 21:00:00+00:00,3.42,0.0,0.0
2012-01-06 22:00:00+00:00,3.57,0.0,0.0
2012-01-06 23:00:00+00:00,3.47,0.0,0.0
2012-01-07 00:00:00+00:00,3.22,0.0,0.0
2012-01-07 01:00:00+00:00,2.98,0.0,0.0
2012-01-07 02:00:00+00:00,2.76,0.0,0.0
2012-01-07 03:00:00+00:00,2.69,0.0,0.0
2012-01-07 04:00:00+00:00,3.19,0.0,0.0
2012-01-07 05:00:00+00:00,4.12,0.0,0.0
2012-01-07 06:00:00+00:00,4.7,0.0,0.0
2012-01-07 07:00:00+00:00,4.91,0.0005,0.0795
2012-01-07 08:00:00+00:00,5.11,0.0542,6.3158
2012-01-07 09:00:00+00:00,5.65,0.1498,15.2402
2012-01-07 10:00:00+00:00,6.06,0.4602,32.5398
2012-01-07 11:00:00+00:00,6.1,1.8902,63.7698
2012-01-07 12:00:00+00:00,6.01,3.4675,73.2025
2012-01-07 13:00:00+00:00,5.73,1.4415,43.4685
2012-01-07 14:00:00+00:00,5.39,0.1874,10.8226
2012-01-07 15:00:00+00:00,5.18,0.0001,0.0099
2012-01-07 16:00:00+00:00,5.12,0.0,0.0
2012-01-07 17:00:00+00:00,5.09,0.0,0.0
2012-01-07 18:00:00+00:00,4.99,0.0,0.0
2012-01-07 19:00:00+00:00,4.83,0.0,0.0
2012-01-07 20:00:00+00:00,4.75,0.0,0.0
2012-01-07 21:00:00+00:00,4.93,0.0,0.0
2012-01-07 22:00:00+00:00,5.04,0.0,0.0
2012-01-07 23:00:00+00:00,4.93,0.0,0.0
2012-01-08 00:00:00+00:00,4.73,0.0,0.0
2012-01-08 01:00:00+00:00,4.67,0.0,0.0
2012-01-08 02:00:00+00:00,4.64,0.0,0.0
2012-01-08 03:00:00+00:00,4.7,0.0,0.0
2012-01-08 04:00:00+00:00,4.79,0.0,0.0
2012-01-08 05:00:00+00:00,4.89,0.0,0.0
2012-01-08 06:00:00+00:00,4.94,0.0,0.0
2012-01-08 07:00:00+00:00,4.92,0.0246,1.1154
2012-01-08 08:00:00+00:00,5.03,1.0951,24.9349
2012-01-08 09:00:00+00:00,5.34,6.0216,65.3884
2012-01-08 10:00:00+00:00,5.74,15.239,96.181
2012-01-08 11:00:00+00:00,6.08,29.8125,109.6175
2012-01-08 12:00:00+00:00,6.08,41.9516,99.8884
2012-01-08 13:00:00+00:00,5.6,23.3425,71.7275
2012-01-08 14:00:00+00:00,4.69,3.0679,24.5621
2012-01-08 15:00:00+00:00,3.79,0.0018,0.0482
2012-01-08 16:00:00+00:00,3.28,0.0,0.0
2012-01-08 17:00:00+00:00,2.93,0.0,0.0
2012-01-08 18:00:00+00:00,2.58,0.0,0.0
2012-01-08 19:00:00+00:00,2.24,0.0,0.0
2012-01-08 20:00:00+00:00,1.87,0.0,0.0
2012-01-08 21:00:00+00:00,1.55,0.0,0.0
2012-01-08 22:00:00+00:00,1.39,0.0,0.0
2012-01-08 23:00:00+00:00,1.25,0.0,0.0
2012-01-09 00:00:00+00:00,1.17,0.0,0.0
2012-01-09 01:00:00+00:00,1.15,0.0,0.0
2012-01-09 02:00:00+00:00,1.05,0.0,0.0
2012-01-09 03:00:00+00:00,1.05,0.0,0.0
2012-01-09 04:00:00+00:00,1.31,0.0,0.0
2012-01-09 05:00:00+00:00,1.41,0.0,0.0
2012-01-09 06:00:00+00:00,1.36,0.0,0.0
2012-01-09 07:00:00+00:00,1.6,0.0148,1.1652
2012-01-09 08:00:00+00:00,2.42,0.2049,14.8751
2012-01-09 09:00:00+00:00,3.14,0.3262,25.6038
2012-01-09 10:00:00+00:00,3.44,0.3581,30.3619
2012-01-09 11:00:00+00:00,3.77,0.2969,28.1831
2012-01-09 12:00:00+00:00,4.34,0.1582,18.1618
2012-01-09 13:00:00+00:00,5.09,0.1194,13.6806
2012-01-09 14:00:00+00:00,5.75,0.0452,5.3648
2012-01-09 15:00:00+00:00,6.09,0.0001,0.0099
2012-01-09 16:00:00+00:00,6.22,0.0,0.0
2012-01-09 17:00:00+00:00,6.4,0.0,0.0
2012-01-09 18:00:00+00:00,6.55,0.0,0.0
2012-01-09 19:00:00+00:00,6.6,0.0,0.0
2012-01-09 20:00:00+00:00,6.31,0.0,0.0
2012-01-09 21:00:00+00:00,5.73,0.0,0.0
2012-01-09 22:00:00+00:00,5.28,0.0,0.0
2012-01-09 23:00:00+00:00,4.94,0.0,0.0
2012-01-10 00:00:00+00:00,4.63,0.0,0.0
2012-01-10 01:00:00+00:00,4.36,0.0,0.0
2012-01-10 02:00:00+00:00,4.11,0.0,0.0
2012-01-10 03:00:00+00:00,3.89,0.0,0.0
2012-01-10 04:00:00+00:00,3.71,0.0,0.0
2012-01-10 05:00:00+00:00,3.57,0.0,0.0
2012-01-10 06:00:00+00:00,3.59,0.0,0.0
2012-01-10 07:00:00+00:00,3.6,0.0425,1.7475
2012-01-10 08:00:00+00:00,3.98,0.7136,22.7464
2012-01-10 09:00:00+00:00,4.58,2.5959,53.8741
2012-01-10 10:00:00+00:00,5.22,8.0928,88.4372
2012-01-10 11:00:00+00:00,5.81,23.7169,113.9631
2012-01-10 12:00:00+00:00,6.11,23.6837,103.9363
2012-01-10 13:00:00+00:00,5.87,6.0618,62.4082
2012-01-10 14:00:00+00:00,5.32,0.6237,17.1163
2012-01-10 15:00:00+00:00,4.9,0.0005,0.0395
2012-01-10 16:00:00+00:00,4.74,0.0,0.0
2012-01-10 17:00:00+00:00,4.56,0.0,0.0
2012-01-10 18:00:00+00:00,4.43,0.0,0.0
2012-01-10 19:00:00+00:00,4.36,0.0,0.0
2012-01-10 20:00:00+00:00,4.41,0.0,0.0
2012-01-10 21:00:00+00:00,4.63,0.0,0.0
2012-01-10 22:00:00+00:00,4.95,0.0,0.0
2012-01-10 23:00:00+00:00,5.22,0.0,0.0
2012-01-11 00:00:00+00:00,5.33,0.0,0.0
2012-01-11 01:00:00+00:00,5.18,0.0,0.0
2012-01-11 02:00:00+00:00,5.09,0.0,0.0
2012-01-11 03:00:00+00:00,5.25,0.0,0.0
2012-01-11 04:00:00+00:00,5.56,0.0,0.0
2012-01-11 05:00:00+00:00,5.88,0.0,0.0
2012-01-11 06:00:00+00:00,6.22,0.0,0.0
2012-01-11 07:00:00+00:00,6.59,0.0079,0.8321
2012-01-11 08:00:00+00:00,6.87,0.092,9.308
2012-01-11 09:00:00+00:00,7.08,0.1242,13.8158
2012-01-11 10:00:00+00:00,7.17,0.2106,21.3894
2012-01-11 11:00:00+00:00,7.26,0.4421,34.0079
2012-01-11 12:00:00+00:00,7.29,0.8899,45.3901
2012-01-11 13:00:00+00:00,7.21,1.3677,44.7023
2012-01-11 14:00:00+00:00,6.81,0.612,19.388
2012-01-11 15:00:00+00:00,6.27,0.0013,0.0887
2012-01-11 16:00:00+00:00,6.13,0.0,0.0
2012-01-11 17:00:00+00:00,6.05,0.0,0.0
2012-01-11 18:00:00+00:00,6.05,0.0,0.0
2012-01-11 19:00:00+00:00,6.15,0.0,0.0
2012-01-11 20:00:00+00:00,6.31,0.0,0.0
2012-01-11 21:00:00+00:00,6.49,0.0,0.0
2012-01-11 22:00:00+00:00,6.73,0.0,0.0
2012-01-11 23:00:00+00:00,6.95,0.0,0.0
2012-01-12 00:00:00+00:00,7.11,0.0,0.0
2012-01-12 01:00:00+00:00,7.21,0.0,0.0
2012-01-12 02:00:00+00:00,7.35,0.0,0.0
2012-01-12 03:00:00+00:00,7.53,0.0,0.0
2012-01-12 04:00:00+00:00,7.6,0.0,0.0
2012-01-12 05:00:00+00:00,7.55,0.0,0.0
2012-01-12 06:00:00+00:00,7.41,0.0,0.0
2012-01-12 07:00:00+00:00,7.29,0.0048,0.6252
2012-01-12 08:00:00+00:00,7.23,0.0476,6.1424
2012-01-12 09:00:00+00:00,7.27,0.0687,9.3613
2012-01-12 10:00:00+00:00,7.49,0.1147,14.5753
2012-01-12 11:00:00+00:00,7.8,0.3108,28.7292
2012-01-12 12:00:00+00:00,8.01,0.7417,43.4083
2012-01-12 13:00:00+00:00,7.56,0.7806,37.2694
2012-01-12 14:00:00+00:00,6.36,0.2114,12.8786
2012-01-12 15:00:00+00:00,5.15,0.0017,0.1283
2012-01-12 16:00:00+00:00,4.44,0.0,0.0
2012-01-12 17:00:00+00:00,4.08,0.0,0.0
2012-01-12 18:00:00+00:00,3.93,0.0,0.0
2012-01-12 19:00:00+00:00,3.86,0.0,0.0
2012-01-12 20:00:00+00:00,3.81,0.0,0.0
2012-01-12 21:00:00+00:00,3.72,0.0,0.0
2012-01-12 22:00:00+00:00,3.58,0.0,0.0
2012-01-12 23:00:00+00:00,3.48,0.0,0.0
2012-01-13 00:00:00+00:00,3.42,0.0,0.0
2012-01-13 01:00:00+00:00,3.35,0.0,0.0
2012-01-13 02:00:00+00:00,3.22,0.0,0.0
2012-01-13 03:00:00+00:00,3.05,0.0,0.0
2012-01-13 04:00:00+00:00,2.92,0.0,0.0
2012-01-13 05:00:00+00:00,2.87,0.0,0.0
2012-01-13 06:00:00+00:00,2.85,0.0,0.0
2012-01-13 07:00:00+00:00,2.84,0.1305,2.9695
2012-01-13 08:00:00+00:00,3.2,2.9388,36.2212
2012-01-13 09:00:00+00:00,3.84,8.7406,72.9994
2012-01-13 10:00:00+00:00,4.45,20.6593,103.6907
2012-01-13 11:00:00+00:00,4.95,35.5043,114.0357
2012-01-13 12:00:00+00:00,5.25,48.8876,102.9324
2012-01-13 13:00:00+00:00,5.21,33.8418,75.7382
2012-01-13 14:00:00+00:00,4.76,6.6209,31.8991
2012-01-13 15:00:00+00:00,4.21,0.0202,0.3298
2012-01-13 16:00:00+00:00,3.88,0.0,0.0
2012-01-13 17:00:00+00:00,3.52,0.0,0.0
2012-01-13 18:00:00+00:00,3.19,0.0,0.0
2012-01-13 19:00:00+00:00,2.9,0.0,0.0
2012-01-13 20:00:00+00:00,2.64,0.0,0.0
2012-01-13 21:00:00+00:00,2.39,0.0,0.0
2012-01-13 22:00:00+00:00,2.08,0.0,0.0
2012-01-13 23:00:00+00:00,1.7,0.0,0.0
2012-01-14 00:00:00+00:00,1.32,0.0,0.0
2012-01-14 01:00:00+00:00,1.07,0.0,0.0
2012-01-14 02:00:00+00:00,0.77,0.0,0.0
2012-01-14 03:00:00+00:00,0.59,0.0,0.0
2012-01-14 04:00:00+00:00,0.42,0.0,0.0
2012-01-14 05:00:00+00:00,0.22,0.0,0.0
2012-01-14 06:00:00+00:00,-0.06,0.0,0.0
2012-01-14 07:00:00+00:00,-0.39,0.6596,4.6604
2012-01-14 08:00:00+00:00,0.32,15.0488,44.1012
2012-01-14 09:00:00+00:00,1.28,107.4428,56.8372
2012-01-14 10:00:00+00:00,2.41,164.6399,56.8101
2012-01-14 11:00:00+00:00,3.33,178.3359,57.8541
2012-01-14 12:00:00+00:00,3.72,146.755,58.815
2012-01-14 13:00:00+00:00,3.44,76.6574,57.2526
2012-01-14 14:00:00+00:00,1.96,12.8255,31.6345
2012-01-14 15:00:00+00:00,0.49,0.0569,0.4931
2012-01-14 16:00:00+00:00,0.35,0.0,0.0
2012-01-14 17:00:00+00:00,0.26,0.0,0.0
2012-01-14 18:00:00+00:00,-0.17,0.0,0.0
2012-01-14 19:00:00+00:00,-0.81,0.0,0.0
2012-01-14 20:00:00+00:00,-1.27,0.0,0.0
2012-01-14 21:00:00+00:00,-1.42,0.0,0.0
2012-01-14 22:00:00+00:00,-1.47,0.0,0.0
2012-01-14 23:00:00+00:00,-1.54,0.0,0.0
2012-01-15 00:00:00+00:00,-1.58,0.0,0.0
2012-01-15 01:00:00+00:00,-1.52,0.0,0.0
2012-01-15 02:00:00+00:00,-1.44,0.0,0.0
2012-01-15 03:00:00+00:00,-1.29,0.0,0.0
2012-01-15 04:00:00+00:00,-1.16,0.0,0.0
2012-01-15 05:00:00+00:00,-1.05,0.0,0.0
2012-01-15 06:00:00+00:00,-1.01,0.0,0.0
2012-01-15 07:00:00+00:00,-0.93,0.594,4.906
2012-01-15 08:00:00+00:00,-0.2,14.7132,46.4868
2012-01-15 09:00:00+00:00,0.78,65.3913,75.4487
2012-01-15 10:00:00+00:00,1.78,126.9646,76.4154
2012-01-15 11:00:00+00:00,2.67,161.3909,68.6691
2012-01-15 12:00:00+00:00,3.0,130.1886,68.4514
2012-01-15 13:00:00+00:00,2.57,76.3921,59.5679
2012-01-15 14:00:00+00:00,1.04,16.7064,33.1436
2012-01-15 15:00:00+00:00,-0.12,0.0738,0.6362
2012-01-15 16:00:00+00:00,-0.44,0.0,0.0
2012-01-15 17:00:00+00:00,-0.59,0.0,0.0
2012-01-15 18:00:00+00:00,-0.6,0.0,0.0
2012-01-15 19:00:00+00:00,-0.46,0.0,0.0
2012-01-15 20:00:00+00:00,-0.18,0.0,0.0
2012-01-15 21:00:00+00:00,0.09,0.0,0.0
2012-01-15 22:00:00+00:00,0.26,0.0,0.0
2012-01-15 23:00:00+00:00,0.35,0.0,0.0
2012-01-16 00:00:00+00:00,0.45,0.0,0.0
2012-01-16 01:00:00+00:00,0.6,0.0,0.0
2012-01-16 02:00:00+00:00,0.76,0.0,0.0
2012-01-16 03:00:00+00:00,0.96,0.0,0.0
2012-01-16 04:00:00+00:00,1.11,0.0,0.0
2012-01-16 05:00:00+00:00,1.23,0.0,0.0
2012-01-16 06:00:00+00:00,1.27,0.0,0.0
2012-01-16 07:00:00+00:00,1.24,0.1134,3.6766
2012-01-16 08:00:00+00:00,1.89,1.6423,34.6177
2012-01-16 09:00:00+00:00,2.64,3.7873,65.4927
2012-01-16 10:00:00+00:00,3.16,5.7761,87.1739
2012-01-16 11:00:00+00:00,3.49,6.4369,93.5031
2012-01-16 12:00:00+00:00,3.53,5.0711,81.4389
2012-01-16 13:00:00+00:00,3.24,2.9468,56.3732
2012-01-16 14:00:00+00:00,2.57,0.8102,22.0398
2012-01-16 15:00:00+00:00,1.97,0.0098,0.4502
2012-01-16 16:00:00+00:00,1.94,0.0,0.0
2012-01-16 17:00:00+00:00,1.88,0.0,0.0
2012-01-16 18:00:00+00:00,2.01,0.0,0.0
2012-01-16 19:00:00+00:00,2.12,0.0,0.0
2012-01-16 20:00:00+00:00,2.24,0.0,0.0
2012-01-16 21:00:00+00:00,2.31,0.0,0.0
2012-01-16 22:00:00+00:00,2.43,0.0,0.0
2012-01-16 23:00:00+00:00,2.51,0.0,0.0
2012-01-17 00:00:00+00:00,2.59,0.0,0.0
2012-01-17 01:00:00+00:00,2.65,0.0,0.0
2012-01-17 02:00:00+00:00,2.67,0.0,0.0
2012-01-17 03:00:00+00:00,2.67,0.0,0.0
2012-01-17 04:00:00+00:00,2.49,0.0,0.0
2012-01-17 05:00:00+00:00,2.36,0.0,0.0
2012-01-17 06:00:00+00:00,2.11,0.0,0.0
2012-01-17 07:00:00+00:00,1.87,0.301,4.859
2012-01-17 08:00:00+00:00,2.29,6.457,45.903
2012-01-17 09:00:00+00:00,3.02,23.265,87.455
2012-01-17 10:00:00+00:00,3.72,54.8049,110.5651
2012-01-17 11:00:00+00:00,4.26,76.8956,111.4744
2012-01-17 12:00:00+00:00,4.46,74.0055,99.7945
2012-01-17 13:00:00+00:00,4.22,43.1238,77.9362
2012-01-17 14:00:00+00:00,2.97,8.4828,36.5072
2012-01-17 15:00:00+00:00,1.73,0.066,0.914
2012-01-17 16:00:00+00:00,1.65,0.0,0.0
2012-01-17 17:00:00+00:00,1.62,0.0,0.0
2012-01-17 18:00:00+00:00,1.41,0.0,0.0
2012-01-17 19:00:00+00:00,1.23,0.0,0.0
2012-01-17 20:00:00+00:00,1.12,0.0,0.0
2012-01-17 21:00:00+00:00,1.08,0.0,0.0
2012-01-17 22:00:00+00:00,1.03,0.0,0.0
2012-01-17 23:00:00+00:00,1.01,0.0,0.0
2012-01-18 00:00:00+00:00,1.03,0.0,0.0
2012-01-18 01:00:00+00:00,0.93,0.0,0.0
2012-01-18 02:00:00+00:00,0.57,0.0,0.0
2012-01-18 03:00:00+00:00,0.05,0.0,0.0
2012-01-18 04:00:00+00:00,-0.51,0.0,0.0
2012-01-18 05:00:00+00:00,-1.22,0.0,0.0
2012-01-18 06:00:00+00:00,-1.87,0.0,0.0
2012-01-18 07:00:00+00:00,-2.12,1.4459,8.1541
2012-01-18 08:00:00+00:00,-1.45,22.204,55.946
2012-01-18 09:00:00+00:00,-0.31,51.0917,93.8583
2012-01-18 10:00:00+00:00,0.91,35.9498,119.3802
2012-01-18 11:00:00+00:00,1.71,10.6432,103.7068
2012-01-18 12:00:00+00:00,2.05,2.9448,67.3152
2012-01-18 13:00:00+00:00,2.13,0.7672,33.0328
2012-01-18 14:00:00+00:00,2.03,0.165,10.655
2012-01-18 15:00:00+00:00,1.84,0.0022,0.2078
2012-01-18 16:00:00+00:00,1.56,0.0,0.0
2012-01-18 17:00:00+00:00,1.46,0.0,0.0
2012-01-18 18:00:00+00:00,1.61,0.0,0.0
2012-01-18 19:00:00+00:00,2.0,0.0,0.0
2012-01-18 20:00:00+00:00,2.61,0.0,0.0
2012-01-18 21:00:00+00:00,3.06,0.0,0.0
2012-01-18 22:00:00+00:00,3.2,0.0,0.0
2012-01-18 23:00:00+00:00,3.26,0.0,0.0
2012-01-19 00:00:00+00:00,3.32,0.0,0.0
2012-01-19 01:00:00+00:00,3.27,0.0,0.0
2012-01-19 02:00:00+00:00,3.22,0.0,0.0
2012-01-19 03:00:00+00:00,3.24,0.0,0.0
2012-01-19 04:00:00+00:00,3.28,0.0,0.0
2012-01-19 05:00:00+00:00,3.27,0.0,0.0
2012-01-19 06:00:00+00:00,3.3,0.0,0.0
2012-01-19 07:00:00+00:00,3.32,0.0071,0.9629
2012-01-19 08:00:00+00:00,3.37,0.0813,9.4087
2012-01-19 09:00:00+00:00,3.51,0.2527,23.5173
2012-01-19 10:00:00+00:00,3.7,0.5056,38.3144
2012-01-19 11:00:00+00:00,3.86,0.6764,45.2236
2012-01-19 12:00:00+00:00,4.0,0.9955,52.2345
2012-01-19 13:00:00+00:00,4.05,0.5763,35.1037
2012-01-19 14:00:00+00:00,3.86,0.0758,8.1942
2012-01-19 15:00:00+00:00,3.65,0.0018,0.2482
2012-01-19 16:00:00+00:00,3.7,0.0,0.0
2012-01-19 17:00:00+00:00,3.68,0.0,0.0
2012-01-19 18:00:00+00:00,3.37,0.0,0.0
2012-01-19 19:00:00+00:00,3.16,0.0,0.0
2012-01-19 20:00:00+00:00,3.17,0.0,0.0
2012-01-19 21:00:00+00:00,3.22,0.0,0.0
2012-01-19 22:00:00+00:00,3.23,0.0,0.0
2012-01-19 23:00:00+00:00,3.0,0.0,0.0
2012-01-20 00:00:00+00:00,2.61,0.0,0.0
2012-01-20 01:00:00+00:00,2.1,0.0,0.0
2012-01-20 02:00:00+00:00,1.63,0.0,0.0
2012-01-20 03:00:00+00:00,1.31,0.0,0.0
2012-01-20 04:00:00+00:00,1.33,0.0,0.0
2012-01-20 05:00:00+00:00,1.49,0.0,0.0
2012-01-20 06:00:00+00:00,1.58,0.0,0.0
2012-01-20 07:00:00+00:00,1.63,0.0444,2.8956
2012-01-20 08:00:00+00:00,1.88,0.6589,26.8511
2012-01-20 09:00:00+00:00,2.37,2.1392,58.0508
2012-01-20 10:00:00+00:00,2.91,4.1559,83.5341
2012-01-20 11:00:00+00:00,3.36,6.0342,97.0358
